City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
492,Praia Da Vitoria,PT,38.7333,-27.0667,76.75,78,20,5.88,few clouds
493,Thinadhoo,MV,0.5333,72.9333,79.21,71,100,2.98,overcast clouds
494,Sibolga,ID,1.7427,98.7792,77.27,86,96,2.71,heavy intensity rain
495,Zhigansk,RU,66.7697,123.3711,47.61,73,41,14.25,scattered clouds
496,Kerchevskiy,RU,59.946,56.2884,63.37,85,90,3.02,light rain
497,Progreso,MX,21.2833,-89.6667,85.1,68,97,8.61,overcast clouds
498,Port Lincoln,AU,-34.7333,135.8667,54.61,75,100,6.22,overcast clouds
499,Pevek,RU,69.7008,170.3133,35.71,94,100,1.9,overcast clouds
500,Santa Cruz,BO,-17.8,-63.1667,86.05,48,20,14.97,few clouds
501,Verkhoyansk,RU,67.5447,133.385,48.22,72,61,2.53,broken clouds
502,Vanderhoof,CA,54.0166,-124.0198,63.77,64,44,4.03,scattered clouds
503,Calatayud,ES,41.3535,-1.6432,84.43,39,36,12.35,scattered clouds
504,Shimoda,JP,34.6667,138.95,78.1,89,100,5.59,overcast clouds
505,Lumeje,AO,-11.55,20.7833,88.03,15,17,3.67,few clouds
506,Eyl,SO,7.9803,49.8164,77.9,72,64,25.59,broken clouds
507,Ciudad Guayana,VE,8.3533,-62.6528,81.25,72,83,2.91,broken clouds
508,Pozzallo,IT,36.7305,14.8499,86.65,54,10,10.96,clear sky
509,Taoudenni,ML,22.6783,-3.9836,110.59,15,27,6.69,scattered clouds
510,Narsaq,GL,60.9167,-46.05,48.42,92,100,2.71,light rain
511,Sakakah,SA,29.9697,40.2064,103.57,8,0,7.76,clear sky
512,Chapais,CA,49.7834,-74.8492,49.78,89,100,3.36,overcast clouds
513,Okhotsk,RU,59.3833,143.3,51.67,86,39,6.69,scattered clouds
514,Alice Town,BS,25.7167,-79.3,85.33,68,17,9.31,few clouds
515,Kamwenge,UG,0.1866,30.4539,73.67,57,91,3.33,overcast clouds
516,Cordoba,AR,-31.4135,-64.1811,78.42,46,100,8.05,overcast clouds
517,Northam,GB,51.0333,-4.2167,65.39,75,28,10.94,scattered clouds
518,Smiltene,LV,57.4244,25.9016,74.55,64,76,4.52,broken clouds
519,Bridgetown,BB,13.1,-59.6167,86.49,74,40,12.66,scattered clouds
520,Kodinsk,RU,58.6881,99.1844,45.95,86,9,2.01,clear sky
521,Bol,TD,13.4586,14.7147,80.4,70,100,3.56,overcast clouds
522,Santiago Del Estero,AR,-27.7951,-64.2615,81.45,38,5,2.39,clear sky
523,Uong Bi,VN,21.0333,106.7833,85.98,95,100,5.55,light rain
524,Nelson Bay,AU,-32.7167,152.15,55.0,99,20,11.01,few clouds
525,Omsukchan,RU,62.5333,155.8,39.63,93,73,2.3,broken clouds
526,Arsikere,IN,13.3139,76.2561,72.0,86,100,5.1,light rain
527,Ostend,BE,51.2234,2.9119,73.09,60,20,11.5,few clouds
528,Monrovia,LR,6.3005,-10.7969,80.06,72,96,9.86,overcast clouds
529,Laguna,US,38.421,-121.4238,74.08,85,0,4.61,clear sky
530,Namibe,AO,-15.1961,12.1522,66.15,76,37,11.59,scattered clouds
531,Mareeba,AU,-17.0,145.4333,67.44,87,98,3.49,overcast clouds
532,Akureyri,IS,65.6835,-18.0878,49.93,53,40,12.66,scattered clouds
533,Nakhon Thai,TH,17.1006,100.8374,74.3,98,100,2.15,light rain
534,Qui Nhon,VN,13.7667,109.2333,81.14,84,56,4.27,broken clouds
535,Togur,RU,58.3631,82.8265,52.74,74,94,5.93,overcast clouds
536,Villazon,BO,-22.0866,-65.5942,53.13,27,0,4.79,clear sky
537,Urucara,BR,-2.5364,-57.76,93.09,44,68,5.48,broken clouds
538,Bubaque,GW,11.2833,-15.8333,79.29,82,100,14.63,moderate rain
539,Buchanan,LR,5.8808,-10.0467,80.98,71,98,10.83,overcast clouds
540,Vizinga,RU,61.0749,50.1031,66.9,67,97,4.97,overcast clouds
541,Nusaybin,TR,37.0778,41.2178,96.39,15,0,18.41,clear sky
542,Isangel,VU,-19.55,169.2667,73.94,86,33,10.11,scattered clouds
543,Magdagachi,RU,53.45,125.8,50.77,68,100,4.25,overcast clouds
544,Ribeira Brava,PT,32.65,-17.0667,79.43,69,57,1.45,broken clouds
545,Dongsheng,CN,39.8161,109.9776,59.16,44,83,8.84,broken clouds
546,Alice Springs,AU,-23.7,133.8833,40.55,48,4,0.0,clear sky
547,Tahoua,NE,14.8888,5.2692,96.78,38,20,2.3,few clouds
548,Alappuzha,IN,9.49,76.3264,79.0,90,99,10.76,overcast clouds
549,Port-Gentil,GA,-0.7193,8.7815,80.56,69,75,16.11,broken clouds
550,Nevelsk,RU,46.6733,141.8633,64.13,95,31,8.39,scattered clouds
551,Sao Joao Da Barra,BR,-21.6403,-41.0511,80.69,68,36,12.57,scattered clouds
552,Burnie,AU,-41.0667,145.9167,49.95,91,8,3.49,clear sky
553,Raudeberg,NO,61.9875,5.1352,61.95,81,12,9.37,few clouds
554,Mormugao,IN,15.4,73.8,79.86,83,75,11.5,broken clouds
555,Klyuchi,RU,52.2667,79.1667,67.39,59,98,2.68,overcast clouds
556,Tateyama,JP,34.9833,139.8667,80.1,88,100,9.66,overcast clouds
557,Jimeta,NG,9.2833,12.4667,83.41,74,88,6.71,moderate rain
558,Caravelas,BR,-17.7125,-39.2481,73.08,82,98,8.39,overcast clouds
559,Vidim,RU,56.4088,103.1106,50.99,99,100,3.87,overcast clouds
560,Hadejia,NG,12.4498,10.0444,86.85,52,100,2.37,overcast clouds
561,Formosa,AR,-26.1775,-58.1781,91.38,25,0,12.66,clear sky
562,Matagami,CA,49.7502,-77.6328,59.11,51,0,3.44,clear sky
563,Jalu,LY,29.0331,21.5482,94.82,19,0,12.5,clear sky
564,Akdepe,TM,42.0551,59.3788,82.49,21,0,16.67,clear sky
565,Amarante,BR,-6.2411,-42.8547,94.89,22,56,9.93,broken clouds
566,Hirara,JP,24.8,125.2833,85.66,76,100,9.24,overcast clouds
567,Sao Filipe,CV,14.8961,-24.4956,80.11,78,94,3.11,light rain
568,Khuzhir,RU,53.1939,107.3397,54.97,74,24,3.94,few clouds
569,Nome,US,64.5011,-165.4064,48.27,100,100,11.5,light rain
570,Khor,RU,47.8861,134.9464,51.58,86,74,2.77,broken clouds
571,Belomorsk,RU,64.5232,34.7668,63.3,58,3,5.73,clear sky
572,Sigiriya,LK,7.9518,80.7426,77.0,77,100,13.58,moderate rain
573,Kysyl-Syr,RU,63.8986,122.7617,51.08,81,100,9.37,overcast clouds
574,La Crosse,US,43.8014,-91.2396,70.77,84,0,3.44,clear sky
575,Chimbote,PE,-9.0853,-78.5783,65.79,73,32,8.97,scattered clouds
576,Nata,PA,8.3333,-80.5167,85.87,74,47,1.39,scattered clouds
577,Agartala,IN,23.8364,91.275,84.22,89,75,3.44,mist
578,Amapa,BR,1.0,-52.0,89.85,47,27,4.79,scattered clouds
579,Pasighat,IN,28.0667,95.3333,80.73,92,100,3.24,overcast clouds
580,Olga,RU,43.7444,135.2892,59.04,93,100,3.33,overcast clouds
581,Trenggalek,ID,-8.05,111.7167,73.69,95,82,4.76,broken clouds
582,Libreville,GA,0.3925,9.4537,80.62,74,40,10.36,scattered clouds
583,Amahai,ID,-3.3333,128.9167,76.73,88,27,4.72,scattered clouds
584,Shugurovo,RU,54.5083,52.1326,76.75,37,3,2.64,clear sky
585,Waiuku,NZ,-37.25,174.75,56.32,87,89,7.34,overcast clouds
586,Rongcheng,CN,30.634,117.8517,79.02,92,100,2.24,light rain
587,Altay,CN,47.8667,88.1167,62.02,33,80,8.01,broken clouds
588,Idrinskoye,RU,54.3708,92.1358,54.28,95,99,0.87,overcast clouds
589,Virginia Beach,US,36.8529,-75.978,86.05,66,97,4.0,overcast clouds
590,Mortka,RU,59.3322,66.0214,57.65,78,85,9.37,overcast clouds
591,Abbeville,FR,50.1,1.8333,76.24,48,95,9.1,overcast clouds
592,Beroroha,MG,-21.6667,45.1667,78.8,23,3,4.07,clear sky
593,Xuddur,SO,4.1213,43.8894,81.68,42,90,14.9,overcast clouds
594,Cururupu,BR,-1.8283,-44.8683,83.93,68,4,6.15,clear sky
595,Ferkessedougou,CI,9.6,-5.2,82.27,73,91,7.36,light rain
596,Huejuquilla El Alto,MX,22.6,-103.8667,68.22,66,79,0.43,broken clouds
597,Kardamas,GR,37.7667,21.3333,83.93,51,20,6.91,few clouds
598,Kajaani,FI,64.2273,27.7285,69.85,56,0,3.44,clear sky
599,Noumea,NC,-22.2763,166.4572,73.0,99,100,10.98,overcast clouds
600,Marawi,PH,7.9986,124.2928,68.47,94,100,1.57,overcast clouds
601,Nechi,CO,8.0942,-74.7757,85.95,63,92,1.12,overcast clouds
602,Menongue,AO,-14.6585,17.691,87.01,12,0,5.1,clear sky
603,Poya,NC,-21.35,165.15,69.3,93,100,5.95,overcast clouds
604,Loralai,PK,30.3705,68.598,70.2,84,53,5.73,light rain
605,Saint-Georges,GD,12.0564,-61.7485,82.17,79,36,10.0,scattered clouds
606,Praya,CV,14.9215,-23.5087,84.74,70,75,10.36,broken clouds
607,Kamaishi,JP,39.2667,141.8833,71.13,97,100,4.47,light rain
608,Puerto El Triunfo,SV,13.2833,-88.55,85.12,71,39,0.4,scattered clouds
609,Nioro,GM,13.35,-15.75,82.33,80,100,9.78,moderate rain
610,Miraflores,MX,19.2167,-98.8083,64.02,70,7,1.36,clear sky
611,Arara,BR,-6.8283,-35.7583,77.02,63,75,18.68,broken clouds
612,Uyo,NG,5.0333,7.9266,76.44,87,99,8.5,moderate rain
613,Palasa,IN,18.7667,84.4167,81.7,84,59,6.46,broken clouds
614,Kailua,US,21.4022,-157.7394,78.15,86,10,10.56,clear sky
615,Durango,MX,24.8333,-104.8333,62.11,86,100,3.06,overcast clouds
616,Ibotirama,BR,-12.1853,-43.2206,87.93,20,63,8.08,broken clouds
617,Saint Anthony,US,45.0205,-93.218,74.48,69,0,8.05,clear sky
618,Hope,US,33.6671,-93.5916,79.99,71,3,6.44,clear sky
619,Kargil,IN,34.5667,76.1,63.61,42,21,8.93,few clouds
620,Saurimo,AO,-9.6608,20.3916,91.56,14,90,2.86,overcast clouds
621,Pustoshka,RU,56.3355,29.369,76.28,53,90,2.75,overcast clouds
622,Tilichiki,RU,60.4667,166.1,47.28,89,38,8.23,scattered clouds
623,Aransas Pass,US,27.9095,-97.15,88.99,81,0,5.75,clear sky
624,Alta Floresta,BR,-9.8756,-56.0861,96.62,38,7,4.61,smoke
625,Tamasane,BW,-22.4184,27.4013,81.21,9,0,4.03,clear sky
626,Malakal,SS,9.5334,31.6605,81.36,76,53,2.55,light rain
627,Payo,ID,-3.7508,103.6372,73.72,97,100,2.17,overcast clouds
628,Cao Bang,VN,22.6667,106.25,74.98,98,100,0.74,overcast clouds
629,Ca Mau,VN,9.1769,105.15,80.06,79,100,4.41,light rain
630,Romny,UA,50.751,33.4747,83.01,28,100,8.55,overcast clouds
631,Moka,JP,36.4333,140.0167,72.99,95,81,3.2,broken clouds
632,Berberati,CF,4.2612,15.7922,75.58,78,98,4.85,overcast clouds
633,Khash,IR,28.2211,61.2158,80.49,9,20,8.01,few clouds
634,Vestmanna,FO,62.1564,-7.1664,50.92,87,100,16.11,light rain
635,Kaeo,NZ,-35.1,173.7833,53.33,94,31,6.08,scattered clouds
636,Skhisma,GR,35.2667,25.7167,80.49,70,23,6.02,light rain
637,Muzhi,RU,65.3667,64.6667,50.05,59,61,12.53,broken clouds
638,Pringsewu,ID,-5.3582,104.9744,73.44,96,77,2.68,broken clouds
639,Tashara,RU,55.5195,83.5094,57.04,75,55,4.12,broken clouds
640,San Patricio,US,28.017,-97.5169,88.84,68,0,1.28,clear sky
641,Siayan,PH,8.2667,123.1,76.21,89,95,1.83,overcast clouds
642,Camana,PE,-16.6228,-72.7111,64.29,63,40,7.52,scattered clouds
643,Bandundu,CD,-3.3167,17.3667,85.15,47,82,4.54,broken clouds
644,Pingliang,CN,35.5392,106.6861,60.96,93,100,2.55,overcast clouds
645,Ous,RU,60.9058,61.5186,61.5,49,5,7.67,clear sky
646,Alofi,NU,-19.0595,-169.9187,73.29,83,10,12.66,clear sky
647,Llano Largo,PA,7.9,-80.4333,81.18,76,98,1.54,overcast clouds
648,Puerto Del Rosario,ES,28.5004,-13.8627,82.15,54,20,21.85,few clouds
649,Honjo,JP,36.2333,139.1833,78.42,90,98,4.72,overcast clouds
650,Niono,ML,14.2526,-5.993,92.08,46,100,9.01,overcast clouds
651,Karlskrona,SE,56.1616,15.5866,79.25,77,12,10.74,few clouds
652,Langsa,ID,4.4683,97.9683,74.89,96,100,1.99,light rain
653,Berlevag,NO,70.8578,29.0864,69.6,82,0,12.66,clear sky
654,Vanavara,RU,60.34,102.2797,42.12,86,21,3.94,few clouds
655,Alyangula,AU,-13.8483,136.4192,68.43,84,0,6.08,clear sky
656,Antsohihy,MG,-14.8796,47.9875,78.89,36,15,9.73,few clouds
657,San Andres,CO,12.5847,-81.7006,84.22,84,40,6.91,scattered clouds
658,Carballo,ES,43.213,-8.691,82.0,78,96,13.04,overcast clouds
659,Yenagoa,NG,4.9247,6.2642,75.92,85,100,8.75,moderate rain
660,Tabou,CI,4.423,-7.3528,81.18,71,100,12.46,light rain
661,San Pedro,PH,14.35,121.0167,79.83,88,40,3.44,scattered clouds
662,Kachiry,KZ,53.0675,76.1036,66.79,50,46,4.5,scattered clouds
663,Teyateyaneng,LS,-29.1472,27.7489,67.53,21,6,13.69,clear sky
664,Tarare,FR,45.8976,4.4327,80.73,45,31,7.72,scattered clouds
665,Pacific Grove,US,36.6177,-121.9166,59.43,96,100,5.01,mist
666,Yumen,CN,40.2833,97.2,74.35,24,100,21.5,overcast clouds
667,Zholymbet,KZ,51.7433,71.7122,69.33,58,55,5.39,broken clouds
668,Namtsy,RU,62.7161,129.6658,51.21,69,100,3.29,overcast clouds
669,Lesnikovo,RU,55.2822,65.3175,74.23,56,86,8.57,overcast clouds
670,Galle,LK,6.0367,80.217,77.41,87,100,17.18,overcast clouds
671,Pili,PH,13.5833,123.3,76.01,93,100,4.29,overcast clouds
672,Zenzeli,RU,45.9241,47.0474,82.62,21,2,16.42,clear sky
673,Qasigiannguit,GL,68.8193,-51.1922,43.05,97,100,7.07,overcast clouds
674,Abu Zabad,SD,12.35,29.25,89.28,43,42,4.09,scattered clouds
675,Palu,ID,-0.8917,119.8707,75.79,94,97,2.42,overcast clouds
676,Mumford,GH,5.2618,-0.759,76.42,80,100,16.17,overcast clouds
677,Kutum,SD,14.2,24.6667,82.83,43,50,8.99,scattered clouds
678,Dauphin,CA,51.1494,-100.0502,71.74,64,0,8.05,clear sky
679,Clarksburg,US,39.2807,-80.3445,79.25,65,20,4.61,few clouds
680,Ayorou,NE,14.7308,0.9174,97.59,34,100,7.25,overcast clouds
681,Aklavik,CA,68.2191,-135.0107,54.79,69,99,8.1,overcast clouds
682,Kalavad,IN,22.2167,70.3833,82.96,70,99,5.93,overcast clouds
683,Mattru,SL,7.6244,-11.8332,79.86,82,96,4.09,light rain
684,Jam Sahib,PK,26.2958,68.6292,85.33,65,53,2.15,broken clouds
685,Clyde,US,41.3042,-82.9752,74.59,85,79,8.57,broken clouds
686,Kangaatsiaq,GL,68.3065,-53.4641,40.93,83,100,9.6,overcast clouds
687,Orda,RU,57.1951,56.9091,71.56,53,46,7.58,scattered clouds
688,Cap-Aux-Meules,CA,47.3821,-61.8597,71.65,60,40,6.91,scattered clouds
689,Strezhevoy,RU,60.7333,77.5889,52.41,93,100,12.66,light rain
690,Imeni Babushkina,RU,59.7573,43.1285,74.71,59,98,1.48,overcast clouds
691,San Bartolome De Tirajana,ES,27.9248,-15.5733,71.31,58,20,32.21,few clouds
692,Bose,IT,45.4612,8.0137,83.25,55,99,7.74,overcast clouds
693,Sabang,ID,5.8933,95.3214,82.6,72,100,20.15,overcast clouds
694,Bato,PH,13.3528,123.3677,76.23,94,97,2.68,overcast clouds
695,Hrodna,BY,53.6884,23.8258,81.21,45,94,5.99,overcast clouds
696,Jaciara,BR,-15.9653,-54.9683,94.66,17,18,4.52,few clouds
697,Vung Tau,VN,10.346,107.0843,81.46,78,100,4.88,overcast clouds
698,Seydi,TM,39.4816,62.9137,81.52,12,0,10.38,clear sky
699,Meckenheim,DE,50.6333,7.0167,72.79,74,100,10.63,overcast clouds
700,Wasilla,US,61.5814,-149.4394,53.15,91,100,5.75,light rain
701,Doha,QA,25.2867,51.5333,97.11,63,0,11.5,clear sky
702,Komsomolskiy,UZ,40.4272,71.7189,79.52,21,0,6.91,clear sky
703,Cam Ranh,VN,11.9214,109.1591,80.56,74,20,6.91,few clouds
704,Balabac,PH,7.9868,117.0645,81.88,76,39,6.62,scattered clouds
705,Prince Rupert,CA,54.3161,-130.3201,57.29,91,100,11.5,overcast clouds
706,Acari,PE,-15.4311,-74.6158,70.48,54,13,6.8,few clouds
707,Dodola,ET,6.9833,39.1833,59.02,80,86,1.86,light rain
708,Pionerskiy,RU,54.9508,20.2275,82.24,64,91,5.08,overcast clouds
709,Mao,ES,39.8885,4.2658,84.76,54,0,18.41,clear sky
710,Shenjiamen,CN,29.9576,122.298,80.08,90,100,4.85,overcast clouds
711,Elko,US,41.0002,-115.5012,69.06,37,0,7.0,clear sky
712,Santa Isabel,BR,-23.3156,-46.2214,78.51,31,53,3.29,broken clouds
713,Byron Bay,AU,-28.65,153.6167,52.72,88,55,8.39,broken clouds
714,Piet Retief,ZA,-27.0071,30.8132,67.24,43,2,9.33,clear sky
715,Kurkino,RU,53.4257,38.6582,81.57,30,57,7.36,broken clouds
716,Tianpeng,CN,30.9866,103.9393,82.87,82,100,4.63,overcast clouds
717,Sao Geraldo Do Araguaia,BR,-6.4006,-48.555,96.01,24,98,5.97,overcast clouds
718,Wanaka,NZ,-44.7,169.15,37.11,83,1,1.99,clear sky
719,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,78.53,67,89,13.62,overcast clouds
720,Aban,RU,56.67,96.06,50.32,83,86,4.5,overcast clouds
721,Portobelo,PA,9.55,-79.65,89.11,74,94,1.23,overcast clouds
722,Buin,CL,-33.7333,-70.75,68.86,55,100,2.39,overcast clouds
723,Kandrian,PG,-6.2167,149.55,76.24,91,92,5.57,overcast clouds
724,Octeville,FR,49.6261,-1.6435,65.98,68,0,10.36,clear sky
725,Am Timan,TD,11.0297,20.2827,81.43,74,83,1.21,light rain
726,Puerto Narino,CO,-3.7703,-70.3831,88.36,57,55,1.07,broken clouds
727,Roma,US,43.2128,-75.4557,77.83,89,40,6.91,scattered clouds
728,Auki,SB,-8.7676,160.7034,75.2,84,36,5.37,scattered clouds
729,Nizhniy Odes,RU,63.6445,54.856,50.32,73,98,4.9,overcast clouds
730,Fuling,CN,29.7022,107.3919,81.68,69,83,4.32,broken clouds
731,Kardla,EE,58.9978,22.7492,69.78,73,20,6.91,few clouds
732,Zlitan,LY,32.4674,14.5687,83.25,60,0,13.82,clear sky
733,Riviere-Au-Renard,CA,48.9957,-64.3971,66.49,53,99,5.21,overcast clouds
734,Takaungu,KE,-3.6837,39.8566,74.8,79,15,14.83,few clouds
735,Evensk,RU,61.95,159.2333,50.68,78,66,1.77,broken clouds
736,Coos Bay,US,43.3665,-124.2179,63.32,98,100,4.61,mist
737,Quang Ngai,VN,15.1167,108.8,79.92,85,100,4.47,overcast clouds
738,Egvekinot,RU,66.3167,-179.1667,40.32,90,100,9.84,light rain
739,Bantry,IE,51.6833,-9.45,63.79,54,34,7.23,scattered clouds
740,Shenzhen,CN,22.5455,114.0683,85.21,92,83,3.74,broken clouds
